DRUG_NAME,ModelID,COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,LN_IC50
123138,ACH-000966,905968,IGROV-1,OV,3.645718
123138,ACH-000968,906814,COLO-792,SKCM,2.260711
123138,ACH-000969,905989,KM12,COREAD,3.430701
123138,ACH-000970,1674021,SNU-C5,COREAD,4.153293
123138,ACH-000971,905936,HCT-116,COREAD,2.089433
123138,ACH-000973,906798,639-V,BLCA,2.938614
123138,ACH-000974,909735,SNG-M,UCEC,1.302455
123138,ACH-000976,907069,HuCCT1,UNCLASSIFIED,4.017948
123138,ACH-000977,907788,LNCaP-Clone-FGC,PRAD,3.31201
123138,ACH-000978,1240127,EN,UCEC,3.696515
123138,ACH-000979,905935,DU-145,PRAD,3.413296
123138,ACH-000980,908467,NCI-H1155,UNCLASSIFIED,2.175921
123138,ACH-000981,1297446,DND-41,ALL,2.082299
123138,ACH-000983,1330931,KCL-22,LCML,1.367761
123138,ACH-000985,907794,LS-411N,COREAD,2.066969
123138,ACH-000986,907289,HT-115,COREAD,2.537287
123138,ACH-000988,1240174,MFE-319,UCEC,2.312899
123138,ACH-000989,1659928,SNU-175,COREAD,2.036418
123138,ACH-000991,1660036,SNU-81,COREAD,2.225096
123138,ACH-000995,998184,Jurkat,ALL,2.309735
123138,ACH-000997,905937,HCT-15,COREAD,2.688289
123138,ACH-000998,910554,CW-2,COREAD,2.309311
123138,ACH-000999,1659823,SNU-1040,COREAD,2.220545
123138,ACH-001016,906746,Becker,GBM,3.658133
123138,ACH-001021,910850,C3A,LIHC,4.944465
123138,ACH-001024,910853,CHL-1,SKCM,3.388276
123138,ACH-001039,905961,COLO-205,COREAD,2.187756
123138,ACH-001049,753547,CPC-N,SCLC,2.910019
123138,ACH-001063,1479987,DOV13,OV,1.939287
123138,ACH-001064,906846,EB2,UNCLASSIFIED,2.948283
123138,ACH-001065,906862,EVSA-T,BRCA,2.05614
123138,ACH-001081,905971,HCC2998,COREAD,2.804885
123138,ACH-001086,1298134,HeLa,CESC,2.375025
123138,ACH-001089,907057,HLE,LIHC,2.004578
123138,ACH-001106,1330933,KOPN-8,UNCLASSIFIED,2.193415
123138,ACH-001107,1298216,KP-1N,PAAD,2.781902
123138,ACH-001118,949094,M059J,GBM,3.313262
123138,ACH-001127,905958,MOLT-4,ALL,2.49554
123138,ACH-001131,753594,MS-1,SCLC,1.894172
123138,ACH-001137,908476,NCI-H1993,LUAD,3.335713
123138,ACH-001138,688014,NCI-H2141,SCLC,3.096638
123138,ACH-001151,905969,OVCAR-5,OV,4.370479
123138,ACH-001182,909701,RPMI-6666,UNCLASSIFIED,2.963737
123138,ACH-001189,909716,SJRH30,UNCLASSIFIED,1.54882
123138,ACH-001190,905955,SK-MEL-2,SKCM,2.983123
123138,ACH-001193,909731,SK-PN-DW,UNCLASSIFIED,2.796521
123138,ACH-001199,909740,SNU-C2B,COREAD,3.58972
123138,ACH-001203,1331039,SUP-HD1,UNCLASSIFIED,3.440963
123138,ACH-001208,905980,TK10,KIRC,4.060137
123138,ACH-001227,1299052,SCC90,HNSC,3.306954
123138,ACH-001233,713869,VMRC-LCD,LUAD,2.650431
123138,ACH-001274,909759,SW982,UNCLASSIFIED,2.600499
123138,ACH-001306,906795,8305C,THCA,2.946998
123138,ACH-001307,924102,8505C,THCA,4.051743
123138,ACH-001331,1290724,BICR10,HNSC,2.407658
123138,ACH-001332,1240122,BICR78,HNSC,2.764375
123138,ACH-001333,687505,C-33-A,CESC,2.124045
123138,ACH-001334,687506,C-4-I,CESC,2.510274
123138,ACH-001336,906824,Ca-Ski,CESC,2.632374
123138,ACH-001338,910941,CHP-134,NB,2.824158
123138,ACH-001341,906843,DoTc2-4510,CESC,3.489015
123138,ACH-001344,906872,GI-ME-N,NB,3.836079
123138,ACH-001345,907291,GP5d,COREAD,2.697159
123138,ACH-001350,924151,HTC-C3,THCA,2.354131
123138,ACH-001358,1330941,MDA-MB-330,BRCA,3.730324
123138,ACH-001359,687514,ME-180,CESC,2.632629
123138,ACH-001360,1240179,MS751,CESC,2.807607
123138,ACH-001363,1298352,NCI-H2135,UNCLASSIFIED,4.672727
123138,ACH-001364,688021,NCI-H345,SCLC,4.11205
123138,ACH-001368,1503363,OACM5-1,ESCA,3.712943
123138,ACH-001374,909255,PA-1,UNCLASSIFIED,2.751027
123138,ACH-001383,1330993,PWR-1E,PRAD,2.566811
123138,ACH-001384,930083,RO82-W-1,THCA,3.636361
123138,ACH-001399,909753,SW626,OV,4.183928
123138,ACH-001401,909744,SW13,ACC,2.856618
123138,ACH-001402,724839,SW756,CESC,4.2684
123138,ACH-001417,909779,UMC-11,UNCLASSIFIED,2.675122
123138,ACH-001443,1290722,ASH-3,THCA,3.044823
123138,ACH-001453,924105,BPH-1,UNCLASSIFIED,1.981696
123138,ACH-001496,1503366,ESO26,ESCA,2.462975
123138,ACH-001497,1503367,ESO51,ESCA,3.138432
123138,ACH-001498,1297449,Farage,DLBC,2.127915
123138,ACH-001500,1503361,FLO-1,ESCA,3.12858
123138,ACH-001517,907051,HEC-1,UCEC,3.733655
123138,ACH-001519,907290,H-EMC-SS,UNCLASSIFIED,3.264338
123138,ACH-001525,907068,HT-3,CESC,2.739746
123138,ACH-001526,907072,HuO9,UNCLASSIFIED,1.630276
123138,ACH-001528,1240154,IHH-4,THCA,1.86382
123138,ACH-001544,1503368,KYAE-1,ESCA,3.074474
123138,ACH-001549,713899,LU-135,SCLC,2.588502
123138,ACH-001603,908447,NH-12,NB,2.447975
123138,ACH-001626,1240196,OSC-20,HNSC,3.165418
123138,ACH-001630,1480372,PEO1,OV,3.399222
123138,ACH-001638,1330995,RC-K8,DLBC,3.117362
123138,ACH-001641,1299050,SAT,HNSC,2.914421
123138,ACH-001642,910930,SCC-3,DLBC,2.131453
123138,ACH-001650,1240212,SISO,CESC,2.473569
123138,ACH-001653,1503364,SK-GT-2,STAD,2.530498
123138,ACH-001654,1503365,SK-GT-4,ESCA,2.390645
123138,ACH-001655,1240215,SKN,UNCLASSIFIED,4.009437
123138,ACH-001674,910780,TGW,NB,1.766491
123138,ACH-001680,909777,U-698-M,UNCLASSIFIED,2.45186
123138,ACH-001702,688121,VA-ES-BJ,UNCLASSIFIED,3.706652
123138,ACH-001703,1331048,VAL,DLBC,2.781097
123138,ACH-001709,909785,WSU-NHL,UNCLASSIFIED,1.912145
123138,ACH-001711,683667,PFSK-1,MB,2.100251
123138,ACH-001715,906827,CAL-72,UNCLASSIFIED,3.541141
123138,ACH-001716,906875,GOTO,NB,2.655738
123138,ACH-001738,905952,CCRF-CEM,ALL,1.946873
123138,ACH-002091,924107,CAL-39,CESC,3.018506
123138,ACH-002094,1303912,CHSA8926,UNCLASSIFIED,3.62187
123138,ACH-002097,753546,CP66-MEL,SKCM,2.700798
123138,ACH-002099,1290795,CS1,UNCLASSIFIED,3.327261
123138,ACH-002102,1503370,EMC-BAC-2,LUAD,3.196477
123138,ACH-002105,949156,ES4,UNCLASSIFIED,2.962447
123138,ACH-002106,684057,ES5,UNCLASSIFIED,2.609253
123138,ACH-002107,949157,ES6,UNCLASSIFIED,2.608331
123138,ACH-002108,684059,ES7,UNCLASSIFIED,2.227487
123138,ACH-002109,949155,ES8,UNCLASSIFIED,1.667983
123138,ACH-002110,949163,EW-1,UNCLASSIFIED,1.250886
123138,ACH-002111,684062,EW-11,UNCLASSIFIED,2.257776
123138,ACH-002113,949166,EW-13,UNCLASSIFIED,3.032368
123138,ACH-002114,949165,EW-16,UNCLASSIFIED,2.725685
123138,ACH-002115,949164,EW-18,UNCLASSIFIED,3.231681
123138,ACH-002116,949167,EW-22,UNCLASSIFIED,2.871203
123138,ACH-002117,949168,EW-24,UNCLASSIFIED,2.975053
123138,ACH-002118,949161,EW-3,UNCLASSIFIED,3.300502
123138,ACH-002119,949160,EW-7,UNCLASSIFIED,2.105146
123138,ACH-002120,910932,GAK,SKCM,2.710967
123138,ACH-002121,1240130,G-MEL,SKCM,2.419696
123138,ACH-002123,1290808,NCI-H2369,MESO,2.399084
123138,ACH-002124,1290809,NCI-H2373,MESO,2.215042
123138,ACH-002125,1290810,NCI-H2461,MESO,3.795054
123138,ACH-002126,1240131,NCI-H2591,MESO,4.262044
123138,ACH-002127,1240132,NCI-H2595,MESO,2.754473
123138,ACH-002128,1290812,NCI-H2722,MESO,5.597015
123138,ACH-002129,1240134,NCI-H2731,MESO,3.949065
123138,ACH-002130,1290813,NCI-H2795,MESO,2.049448
123138,ACH-002131,1240135,NCI-H2803,MESO,2.27327
123138,ACH-002132,1240136,NCI-H2804,MESO,3.008865
123138,ACH-002133,1240137,NCI-H2810,MESO,1.358436
123138,ACH-002134,1290814,NCI-H2818,MESO,2.147483
123138,ACH-002135,1240138,NCI-H2869,MESO,2.086041
123138,ACH-002138,1240141,NCI-H513,MESO,3.711516
123138,ACH-002139,753558,HA7-RCC,KIRC,3.090212
123138,ACH-002140,1479988,Hey,OV,3.078193
123138,ACH-002142,909977,HuO-3N1,UNCLASSIFIED,3.257166
123138,ACH-002145,753565,IST-SL2,SCLC,3.282661
123138,ACH-002148,924238,K5,THCA,2.968315
123138,ACH-002155,753585,LB996-RCC,KIRC,3.178383
123138,ACH-002156,1298223,LC-1-sq,LUSC,3.353944
123138,ACH-002158,907796,LU-99A,UNCLASSIFIED,4.483718
123138,ACH-002159,905975,M14,SKCM,2.427318
123138,ACH-002161,908139,MKN28,STAD,3.259281
123138,ACH-002163,908151,MRK-nu-1,BRCA,2.508629
123138,ACH-002167,1509073,NCC010,KIRC,2.41037
123138,ACH-002171,924241,NCI-H250,SCLC,3.022442
123138,ACH-002172,905967,NCI-H322M,LUAD,3.70826
123138,ACH-002174,687600,NCI-H720,UNCLASSIFIED,3.205704
123138,ACH-002178,910849,NY,UNCLASSIFIED,2.053287
123138,ACH-002179,909256,OCUB-M,BRCA,2.773047
123138,ACH-002181,1480364,OVCA420,OV,3.331655
123138,ACH-002183,1240200,OVMIU,OV,4.101468
123138,ACH-002186,1298533,PL4,PAAD,3.209841
123138,ACH-002191,1524416,RCC-JW,KIRC,2.985911
123138,ACH-002195,905978,RXF393,KIRC,3.030981
123138,ACH-002197,753610,SBC-3,SCLC,3.168227
123138,ACH-002199,905979,SN12C,KIRC,3.202066
123138,ACH-002201,946357,TC-YIK,UNCLASSIFIED,1.460044
123138,ACH-002205,1299078,WM1552C,SKCM,3.493705
123138,ACH-002206,1240226,WM278,SKCM,4.275887
123138,ACH-002207,1299080,WM35,SKCM,3.153617
123138,ACH-002209,910944,ALL-PO,ALL,2.165067
123138,ACH-002210,906765,ARH-77,MM,1.971154
123138,ACH-002211,910705,BALL-1,UNCLASSIFIED,1.149743
123138,ACH-002213,753532,BB49-HNC,HNSC,1.663219
123138,ACH-002214,910919,BC-1,DLBC,2.238769
123138,ACH-002216,906763,BE-13,ALL,2.167975
123138,ACH-002217,753616,BE2-M17,NB,2.937549
123138,ACH-002218,910688,CESS,LAML,2.596481
123138,ACH-002219,910569,COLO-320-HSR,COREAD,1.004846
123138,ACH-002222,753548,CTV-1,LAML,1.720973
123138,ACH-002225,946368,D-263MG,GBM,2.618854
123138,ACH-002227,946370,D-392MG,GBM,3.402789
123138,ACH-002232,906838,DG-75,UNCLASSIFIED,2.604971
123138,ACH-002233,1789883,DiFi,COREAD,2.305693
123138,ACH-002234,910936,DOK,HNSC,2.804998
123138,ACH-002235,753552,DSH1,BLCA,3.296424
123138,ACH-002236,906847,EB-3,UNCLASSIFIED,3.296086
123138,ACH-002237,906861,ETK-1,UNCLASSIFIED,3.464682
123138,ACH-002238,906877,GR-ST,ALL,3.429488
123138,ACH-002239,1240140,NCI-H3118,UNCLASSIFIED,3.220024
123138,ACH-002240,907043,H9,UNCLASSIFIED,2.019737
123138,ACH-002241,949153,HAL-01,ALL,2.267885
123138,ACH-002242,907044,HC-1,UNCLASSIFIED,2.308365
123138,ACH-002244,924111,HO-1-N-1,HNSC,2.797768
123138,ACH-002245,1322218,Hs-445,UNCLASSIFIED,2.81494
123138,ACH-002247,753563,IM-9,MM,2.171884
123138,ACH-002248,907170,IMR-5,NB,1.641487
123138,ACH-002250,1240162,JHU-022,HNSC,3.989904
123138,ACH-002252,907268,JiyoyeP-2003,UNCLASSIFIED,2.636452
123138,ACH-002253,1327769,JSC-1,DLBC,2.476075
123138,ACH-002254,1327773,KARPAS-1106P,DLBC,2.257952
123138,ACH-002255,1327774,KARPAS-231,UNCLASSIFIED,0.409322
123138,ACH-002256,907272,KARPAS-45,ALL,2.192593
123138,ACH-002257,907279,KINGS-1,LGG,4.498846
123138,ACH-002258,907280,KMOE-2,LAML,1.909299
123138,ACH-002262,907300,KY821,LAML,2.01832
123138,ACH-002263,1240167,KYSE-220,ESCA,2.99475
123138,ACH-002264,1298222,KYSE-50,ESCA,2.051994
123138,ACH-002265,753583,LB771-HNC,HNSC,3.789983
123138,ACH-002266,753584,LB831-BLC,BLCA,3.477474
123138,ACH-002267,907787,LC4-1,ALL,2.342946
123138,ACH-002268,910694,LN-405,GBM,2.99233
123138,ACH-002272,908136,MHH-PREB-1,UNCLASSIFIED,2.484559
123138,ACH-002273,908141,ML-2,LAML,2.258649
123138,ACH-002274,908142,MLMA,UNCLASSIFIED,2.582241
123138,ACH-002275,908143,MN-60,UNCLASSIFIED,3.357039
123138,ACH-002277,1240181,NB(TU)1-10,NB,2.953607
123138,ACH-002278,949171,NB10,NB,2.731736
123138,ACH-002280,949177,NB13,NB,2.688432
123138,ACH-002281,949178,NB14,NB,2.44539
123138,ACH-002285,949174,NB7,NB,3.151483
123138,ACH-002288,910942,NEC8,UNCLASSIFIED,2.138679
123138,ACH-002292,1503362,OACp4C,ESCA,2.778564
123138,ACH-002293,1330987,P32-ISH,UNCLASSIFIED,1.343084
123138,ACH-002297,1298531,PCI-4B,HNSC,2.704064
123138,ACH-002300,910401,Ramos-2G6-4C10,UNCLASSIFIED,1.890657
123138,ACH-002301,909697,RF-48,STAD,1.140023
123138,ACH-002302,910544,RPMI-8866,LCML,1.907106
123138,ACH-002304,909729,SK-MG-1,GBM,2.973577
123138,ACH-002305,1299059,SKN-3,HNSC,2.365299
123138,ACH-002309,909754,SW684,UNCLASSIFIED,3.359095
123138,ACH-002310,909756,SW872,UNCLASSIFIED,3.450376
123138,ACH-002311,946356,TE-12,ESCA,2.456695
123138,ACH-002312,910695,TGBC24TKB,UNCLASSIFIED,2.375024
123138,ACH-002313,1331045,TK,DLBC,2.334092
123138,ACH-002314,909773,TUR,DLBC,2.139589
123138,ACH-002316,1331049,WIL2-NS,UNCLASSIFIED,2.409115
123829,ACH-000001,905933,OVCAR-3,OV,2.114148
123829,ACH-000002,905938,HL-60,LAML,1.909559
123829,ACH-000004,907053,HEL,LAML,-0.403111
123829,ACH-000007,907795,LS-513,COREAD,0.262029
123829,ACH-000008,910921,A101D,SKCM,3.627938
123829,ACH-000009,910700,C2BBe1,COREAD,1.373616
123829,ACH-000012,1240146,HCC-827,LUAD,4.102514
123829,ACH-000015,908471,NCI-H1581,UNCLASSIFIED,4.022149
123829,ACH-000019,905946,MCF7,BRCA,4.034041
123829,ACH-000020,908132,MHH-CALL-2,UNCLASSIFIED,3.557511
123829,ACH-000021,687802,NCI-H1693,LUAD,5.576323
123829,ACH-000023,1240201,PA-TU-8988T,PAAD,1.65281
123829,ACH-000024,909249,OPM-2,MM,2.492564
123829,ACH-000030,753608,PC-14,LUAD,1.438233
123829,ACH-000035,687800,NCI-H1650,LUAD,5.691007
123829,ACH-000040,687588,U-118-MG,GBM,1.225352
123829,ACH-000042,1298475,PANC-02-03,PAAD,0.404445
123829,ACH-000046,905950,ACHN,KIRC,0.075141
123829,ACH-000047,906869,GCIY,STAD,0.98534
123829,ACH-000048,1299070,TOV-112D,OV,0.246675
123829,ACH-000050,724825,NCI-H929,MM,1.723908
123829,ACH-000052,684052,A673,UNCLASSIFIED,2.415071
123829,ACH-000053,907273,KARPAS-299,UNCLASSIFIED,2.857116
123829,ACH-000054,907064,HT-1080,UNCLASSIFIED,4.407633
123829,ACH-000055,906834,D-283MED,MB,-0.860752
123829,ACH-000056,906842,DOHH-2,DLBC,2.145052
123829,ACH-000059,1247871,SUP-B15,ALL,3.061874
123829,ACH-000060,925348,PANC-10-05,PAAD,1.847688
123829,ACH-000061,907056,HH,UNCLASSIFIED,3.819347
123829,ACH-000065,1330983,OCI-AML5,LAML,3.367554
123829,ACH-000070,906800,697,UNCLASSIFIED,3.356397
123829,ACH-000072,908126,MEG-01,LCML,0.378818
123829,ACH-000073,1303897,GRANTA-519,DLBC,3.450966
123829,ACH-000074,907311,KU812,LCML,-0.137614
123829,ACH-000075,687590,U-87-MG,GBM,3.040381
123829,ACH-000081,906870,GDM-1,LAML,3.941193
123829,ACH-000082,1290807,G-292-Clone-A141B1,UNCLASSIFIED,4.073914
123829,ACH-000087,684072,SK-ES-1,UNCLASSIFIED,0.820718
123829,ACH-000090,905934,PC-3,PRAD,2.689376
123829,ACH-000091,1480362,OV-56,OV,2.375699
123829,ACH-000094,724869,HPAF-II,PAAD,4.102667
123829,ACH-000096,907299,G-401,UNCLASSIFIED,3.249667
123829,ACH-000098,906868,GAMG,LGG,3.036884
123829,ACH-000099,753620,SIMA,NB,3.680018
123829,ACH-000100,1240210,RH-41,UNCLASSIFIED,3.667965
123829,ACH-000101,907277,KE-37,ALL,2.70537
123829,ACH-000104,907789,LOUCY,ALL,3.520367
123829,ACH-000105,1295740,ALL-SIL,ALL,2.789465
123829,ACH-000106,907269,JVM-2,CLL,3.413976
123829,ACH-000107,910915,CAPAN-2,PAAD,3.962977
123829,ACH-000108,1298219,KP-3,UNCLASSIFIED,3.688986
123829,ACH-000111,749711,HCC1187,BRCA,2.35766
123829,ACH-000113,910947,OCI-AML2,LAML,-0.07179
123829,ACH-000114,1240218,SU8686,PAAD,3.712273
123829,ACH-000115,1299075,VCaP,PRAD,4.218438
123829,ACH-000116,946360,OAW-28,OV,4.125941
123829,ACH-000117,1290798,EFM-192A,BRCA,4.589507
123829,ACH-000118,907285,HuP-T3,PAAD,2.079466
123829,ACH-000120,906820,CHP-212,NB,1.605778
123829,ACH-000121,687821,NCI-H2405,LUAD,6.823292
123829,ACH-000137,687562,8-MG-BA,GBM,3.644278
123829,ACH-000138,906821,CFPAC-1,PAAD,2.102238
123829,ACH-000142,1290730,CAL-29,BLCA,0.123114
123829,ACH-000144,1240209,RERF-GC-1B,STAD,1.28962
123829,ACH-000145,909720,SK-LMS-1,UNCLASSIFIED,0.008142
123829,ACH-000147,905945,T47D,BRCA,1.640369
123829,ACH-000148,905957,Hs-578-T,BRCA,0.060907
123829,ACH-000153,688058,NCI-H2052,MESO,5.048811
123829,ACH-000157,910934,A4-Fuk,DLBC,0.111791
123829,ACH-000159,909250,OS-RC-2,KIRC,4.18628
123829,ACH-000161,906805,COR-L105,LUAD,2.752608
123829,ACH-000162,1303896,GA-10,UNCLASSIFIED,0.319516
123829,ACH-000168,908451,NOMO-1,LAML,1.336466
123829,ACH-000169,909264,RD,UNCLASSIFIED,2.476597
123829,ACH-000171,909781,VMRC-RCZ,KIRC,5.454638
123829,ACH-000174,906828,CAL-62,THCA,0.730111
123829,ACH-000176,1298226,LOU-NH91,LUSC,1.883636
123829,ACH-000181,909709,SCC-9,HNSC,3.93685
123829,ACH-000183,924239,L-363,MM,0.551157
123829,ACH-000187,687980,COR-L311,SCLC,3.287539
123829,ACH-000189,909974,RCC10RGB,KIRC,2.441128
123829,ACH-000191,906696,BHT-101,THCA,0.473405
123829,ACH-000192,908129,MFE-280,UCEC,2.576285
123829,ACH-000193,1327775,KARPAS-620,MM,3.882748
123829,ACH-000198,906856,EoL-1-cell,UNCLASSIFIED,0.242501
123829,ACH-000201,910784,A204,UNCLASSIFIED,5.032693
123829,ACH-000204,907791,LP-1,MM,3.354294
123829,ACH-000207,906837,Detroit562,HNSC,0.884164
123829,ACH-000210,753539,CADO-ES1,UNCLASSIFIED,2.844795
123829,ACH-000211,906833,Daoy,MB,-0.245032
123829,ACH-000212,906826,CAL-120,BRCA,0.82921
123829,ACH-000213,907286,HuP-T4,PAAD,4.028932
123829,ACH-000217,1240159,JHH-6,LIHC,2.386036
123829,ACH-000219,906793,A375,SKCM,0.638516
123829,ACH-000221,1240217,SNU-398,LIHC,4.085794
123829,ACH-000222,910702,AsPC-1,PAAD,7.006585
123829,ACH-000223,749714,HCC1937,BRCA,4.815115
123829,ACH-000226,1331040,SUP-M2,UNCLASSIFIED,2.683694
123829,ACH-000227,907314,KP-N-YN,NB,4.989573
123829,ACH-000231,907271,KALS-1,LGG,1.626278
123829,ACH-000232,905983,U251,GBM,2.161617
123829,ACH-000233,906836,DEL,UNCLASSIFIED,-1.351071
123829,ACH-000236,909747,SW1417,COREAD,3.919974
123829,ACH-000238,910904,SCC-4,HNSC,4.236204
123829,ACH-000242,687455,RT4,BLCA,2.204325
123829,ACH-000243,1290797,DAN-G,PAAD,2.97397
123829,ACH-000244,906839,DK-MG,GBM,4.661997
123829,ACH-000245,910706,BL-41,UNCLASSIFIED,0.051156
123829,ACH-000247,1298358,OCUM-1,STAD,3.321626
123829,ACH-000248,910704,AU565,BRCA,2.406784
123829,ACH-000249,1290769,CL-11,COREAD,2.556481
123829,ACH-000250,1298169,KMRC-20,KIRC,1.210452
123829,ACH-000252,917486,LS-1034,COREAD,3.400738
123829,ACH-000254,910911,SCC-15,HNSC,4.83413
123829,ACH-000258,906844,DU-4475,BRCA,3.215069
123829,ACH-000259,753618,KELLY,NB,2.969633
123829,ACH-000260,724828,SK-N-AS,NB,4.362545
123829,ACH-000263,907275,KASUMI-1,LAML,0.710042
123829,ACH-000264,724859,Calu-6,LUAD,0.995719
123829,ACH-000265,753572,KP-4,PAAD,2.977506
123829,ACH-000267,924110,HDLM-2,UNCLASSIFIED,3.126367
123829,ACH-000269,910933,AM-38,GBM,0.859074
123829,ACH-000270,1298136,HPAC,PAAD,5.207425
123829,ACH-000271,1331033,SU-DHL-10,DLBC,1.74839
123829,ACH-000273,905984,SF539,LGG,-0.528381
123829,ACH-000276,749717,HCC38,BRCA,2.548278
123829,ACH-000277,907045,HCC1419,BRCA,3.50804
123829,ACH-000281,1298218,KP-2,PAAD,5.179514
123829,ACH-000282,908475,NCI-H1755,LUAD,4.41997
123829,ACH-000288,905951,BT-549,BRCA,3.623596
123829,ACH-000290,688013,NCI-H209,SCLC,1.771439
123829,ACH-000291,1240197,OV-90,OV,4.758842
123829,ACH-000292,1240192,NCI-H841,SCLC,3.541614
123829,ACH-000293,924187,KLE,UCEC,5.811707
123829,ACH-000295,906855,EM-2,LCML,1.280148
123829,ACH-000298,688011,NCI-H2029,SCLC,2.197635
123829,ACH-000301,907783,LAMA-84,LCML,-0.189624
123829,ACH-000303,908445,SNU-5,STAD,3.27168
123829,ACH-000304,909784,WM-115,SKCM,1.289018
123829,ACH-000305,753555,EC-GI-10,ESCA,0.700389
123829,ACH-000308,911905,EFO-21,OV,4.553281
123829,ACH-000309,909721,SK-LU-1,LUAD,3.195613
123829,ACH-000311,722046,NCI-H2122,LUAD,-0.375127
123829,ACH-000315,907274,KARPAS-422,DLBC,4.116755
123829,ACH-000319,908150,MPP-89,MESO,4.718618
123829,ACH-000320,910546,PSN1,PAAD,3.569982
123829,ACH-000322,907067,HT-144,SKCM,2.497361
123829,ACH-000323,687561,42-MG-BA,GBM,1.598358
123829,ACH-000326,1327771,JURL-MK1,LCML,3.101758
123829,ACH-000330,906851,EFM-19,BRCA,2.882963
123829,ACH-000332,909904,YAPC,PAAD,4.578029
123829,ACH-000334,906832,DB,DLBC,3.543793
123829,ACH-000335,908152,MSTO-211H,MESO,4.60147
123829,ACH-000336,1290455,OCI-AML3,LAML,0.486676
123829,ACH-000337,1240190,NCI-H3122,LUAD,1.863873
123829,ACH-000338,905965,SR,UNCLASSIFIED,2.660602
123829,ACH-000343,905944,NCI-H522,LUAD,4.3078
123829,ACH-000346,907270,JVM-3,CLL,0.346433
123829,ACH-000347,1298534,QGP-1,UNCLASSIFIED,4.082445
123829,ACH-000348,910903,RPMI-7951,SKCM,-0.383548
123829,ACH-000349,1303900,HCC1500,BRCA,2.399451
123829,ACH-000350,910689,COLO-678,COREAD,5.652687
123829,ACH-000351,908138,MKN1,UNCLASSIFIED,1.93253
123829,ACH-000352,1290905,HCC1428,BRCA,4.674211
123829,ACH-000353,753614,TE-15,ESCA,0.327319
123829,ACH-000354,753624,CAPAN-1,PAAD,1.699511
123829,ACH-000355,688031,NCI-H82,SCLC,-0.33747
123829,ACH-000356,925340,MKN45,STAD,0.607165
123829,ACH-000359,908131,MG-63,UNCLASSIFIED,1.908592
123829,ACH-000361,909719,SK-HEP-1,LIHC,0.475085
123829,ACH-000362,1330947,MOLM-13,LAML,-0.928886
123829,ACH-000363,753612,SK-MM-2,MM,4.577778
123829,ACH-000364,909776,U-2-OS,UNCLASSIFIED,2.847228
123829,ACH-000366,688086,SK-N-DZ,NB,3.922753
123829,ACH-000367,905941,NCI-H226,LUSC,5.751058
123829,ACH-000372,909251,P12-ICHIKAWA,ALL,2.889334
123829,ACH-000373,909722,SKM-1,UNCLASSIFIED,0.364743
123829,ACH-000374,749710,HCC1143,BRCA,3.606691
123829,ACH-000375,907298,G-402,UNCLASSIFIED,2.604054
123829,ACH-000379,1298350,NCI-H1781,LUAD,1.10447
123829,ACH-000380,907281,KMS-12-BM,MM,2.452576
123829,ACH-000381,909761,T84,COREAD,2.364625
123829,ACH-000383,910549,OE33,ESCA,0.9719
123829,ACH-000384,687457,SW780,BLCA,3.176489
123829,ACH-000386,907278,KG-1,LAML,2.893671
123829,ACH-000389,907042,H4,LGG,-1.038784
123829,ACH-000391,908134,MHH-ES-1,UNCLASSIFIED,1.285654
123829,ACH-000392,687777,Calu-3,LUAD,3.013315
123829,ACH-000395,908443,NCI-H520,LUSC,2.902891
123829,ACH-000396,753566,J82,BLCA,5.169047
123829,ACH-000400,909718,SK-CO-1,COREAD,1.324157
123829,ACH-000403,908457,NCI-H747,COREAD,2.075204
123829,ACH-000408,735784,TE-5,ESCA,1.520125
123829,ACH-000410,909707,Saos-2,UNCLASSIFIED,2.223477
123829,ACH-000411,910922,769-P,KIRC,0.46365
123829,ACH-000414,1240185,NCI-H1944,LUAD,1.224012
123829,ACH-000417,925347,PANC-08-13,PAAD,4.54763
123829,ACH-000420,909738,SNU-449,LIHC,2.495314
123829,ACH-000421,909755,SW837,COREAD,3.090607
123829,ACH-000424,1240221,TC-71,UNCLASSIFIED,0.126296
123829,ACH-000425,905976,UACC-62,SKCM,2.858563
123829,ACH-000427,908461,NCI-N87,STAD,0.341771
123829,ACH-000429,910920,A704,KIRC,4.438065
123829,ACH-000430,909774,TYK-nu,UNCLASSIFIED,2.084813
123829,ACH-000431,688006,NCI-H1694,SCLC,4.072921
123829,ACH-000434,1240184,NCI-H1915,UNCLASSIFIED,0.405779
123829,ACH-000437,909745,SW1088,GBM,2.359421
123829,ACH-000438,724863,LU-65,UNCLASSIFIED,1.12769
123829,ACH-000439,1330942,ME-1,LAML,2.777963
123829,ACH-000440,910703,CA46,UNCLASSIFIED,2.444405
123829,ACH-000441,909713,SH-4,SKCM,4.567041
123829,ACH-000442,1298538,RERF-LC-Sq1,LUSC,3.718831
123829,ACH-000447,687816,NCI-H2228,LUAD,2.580437
123829,ACH-000448,908473,NCI-H1666,LUAD,4.282104
123829,ACH-000449,908127,MES-SA,UNCLASSIFIED,2.725465
123829,ACH-000451,687812,NCI-H2085,LUAD,0.419608
123829,ACH-000452,753623,TE-8,ESCA,4.321897
123829,ACH-000456,924104,B-CPAP,THCA,2.880259
123829,ACH-000457,910952,CAL-54,KIRC,0.014978
123829,ACH-000464,910943,CAS-1,GBM,2.153104
